Date,State,Vaccines,Cases
4/29/2021,RI,898947,147711
4/28/2021,RI,893081,147418
4/27/2021,RI,886081,147078
4/26/2021,RI,872064,146845
4/25/2021,RI,859098,146725
4/24/2021,RI,844870,146518
4/23/2021,RI,828821,146218
4/22/2021,RI,818872,145920
4/21/2021,RI,807630,145598
4/20/2021,RI,801289,145223
4/2/2021,RI,583711,138299
4/19/2021,RI,787717,144896
4/18/2021,RI,776082,144692
4/17/2021,RI,764641,144461
4/16/2021,RI,755476,144085
4/15/2021,RI,742268,143621
4/14/2021,RI,733129,143193
4/13/2021,RI,727371,142720
4/12/2021,RI,709383,142227
4/11/2021,RI,696609,141977
4/10/2021,RI,680525,141652
4/1/2021,RI,566515,137858
3/9/2021,RI,333607,129016
3/8/2021,RI,326730,128698
3/7/2021,RI,319369,128505
3/6/2021,RI,310283,128281
3/5/2021,RI,300529,127912
3/4/2021,RI,290963,127535
3/31/2021,RI,559186,137366
3/30/2021,RI,552753,136750
3/3/2021,RI,282767,127117
3/29/2021,RI,538434,136342
3/28/2021,RI,526086,136115
3/27/2021,RI,515234,135785
3/26/2021,RI,507094,135283
3/25/2021,RI,497475,134794
3/24/2021,RI,488045,134303
3/23/2021,RI,480045,133849
3/22/2021,RI,469205,133446
3/21/2021,RI,454586,133237
3/20/2021,RI,440476,132936
3/2/2021,RI,275799,126675
3/19/2021,RI,425397,132535
3/18/2021,RI,411715,132141
3/17/2021,RI,403044,131735
3/16/2021,RI,396843,131296
3/15/2021,RI,388420,131018
3/14/2021,RI,374193,130870
3/13/2021,RI,367414,130576
3/12/2021,RI,359501,130211
3/11/2021,RI,350979,129859
3/10/2021,RI,340997,129421
3/1/2021,RI,269512,126347
2/9/2021,RI,122079,119294
2/8/2021,RI,120484,118931
2/7/2021,RI,117067,118753
2/6/2021,RI,111830,118405
2/5/2021,RI,106949,117902
2/4/2021,RI,103876,117298
2/3/2021,RI,101474,116633
2/28/2021,RI,256755,126181
2/27/2021,RI,245606,125839
2/26/2021,RI,234889,125462
2/25/2021,RI,226694,125003
2/24/2021,RI,218499,124593
2/23/2021,RI,211660,124147
2/22/2021,RI,206034,123801
2/21/2021,RI,198626,123603
2/20/2021,RI,190896,123327
2/2/2021,RI,99541,116105
2/19/2021,RI,181725,122974
2/18/2021,RI,159931,122639
2/17/2021,RI,151436,122256
2/16/2021,RI,147019,121861
2/15/2021,RI,144148,121552
2/14/2021,RI,141155,121341
2/13/2021,RI,136904,121021
2/12/2021,RI,131913,120638
2/11/2021,RI,127931,120240
2/10/2021,RI,124962,119789
2/1/2021,RI,94240,115910
12/31/2020,RI,13166,89525
12/30/2020,RI,12526,88146
12/29/2020,RI,11440,86935
12/28/2020,RI,10639,85645
12/27/2020,RI,10295,84940
12/26/2020,RI,8883,84145
12/25/2020,RI,8883,83895
12/24/2020,RI,6650,83005
12/23/2020,RI,5816,82059
12/22/2020,RI,4345,81140
12/21/2020,RI,3260,80203
12/20/2020,RI,2211,79765
12/19/2020,RI,1054,78688
12/18/2020,RI,519,77764
12/17/2020,RI,112,77370
12/16/2020,RI,104,76234
12/15/2020,RI,0,75193
12/14/2020,RI,0,74061
1/9/2021,RI,31916,99028
1/8/2021,RI,30264,97840
1/7/2021,RI,27696,96659
1/6/2021,RI,25688,95441
1/5/2021,RI,23151,93865
1/4/2021,RI,22544,92708
1/31/2021,RI,91177,115599
1/30/2021,RI,88094,115025
1/3/2021,RI,20436,92065
1/29/2021,RI,83607,114434
1/28/2021,RI,80138,113808
1/27/2021,RI,76284,113083
1/26/2021,RI,72264,112427
1/25/2021,RI,70419,111749
1/24/2021,RI,67566,111419
1/23/2021,RI,63249,110708
1/22/2021,RI,61974,109967
1/21/2021,RI,59014,108967
1/20/2021,RI,56617,108069
1/2/2021,RI,18829,91187
1/19/2021,RI,54081,107207
1/18/2021,RI,54081,106715
1/17/2021,RI,52104,106207
1/16/2021,RI,49742,105459
1/15/2021,RI,47548,104548
1/14/2021,RI,44871,103535
1/13/2021,RI,42028,102682
1/12/2021,RI,39568,101704
1/11/2021,RI,37707,100773
1/10/2021,RI,35163,100119
1/1/2021,RI,18829,90412
9/9/2021,SC,4948269,784320
9/8/2021,SC,4938027,779989
9/7/2021,SC,4930206,776697
9/6/2021,SC,4921234,772624
9/5/2021,SC,4906954,767421
9/4/2021,SC,4885894,761208
9/3/2021,SC,4866121,754755
9/2/2021,SC,4845846,748445
9/18/2021,SC,5097475,825193
9/17/2021,SC,5083081,821333
9/16/2021,SC,5060158,816428
9/15/2021,SC,5042751,811997
9/14/2021,SC,5029742,808571
9/13/2021,SC,5021448,804253
9/12/2021,SC,5005010,800366
9/11/2021,SC,4984526,794708
9/10/2021,SC,4966322,788909
9/1/2021,SC,4826648,743027
8/9/2021,SC,4508642,644861
8/8/2021,SC,4496872,642350
8/7/2021,SC,4482515,639207
8/6/2021,SC,4470251,635601
8/5/2021,SC,4458668,632258
8/4/2021,SC,4446983,629405
8/31/2021,SC,4812642,737449
8/30/2021,SC,4802506,733040
8/3/2021,SC,4439085,627271
8/29/2021,SC,4784703,728646
8/28/2021,SC,4764482,722517
8/27/2021,SC,4746715,716412
8/26/2021,SC,4730803,709536
8/25/2021,SC,4713892,705117
8/24/2021,SC,4701997,701134
8/23/2021,SC,4693274,697415
8/22/2021,SC,4678109,693720
8/21/2021,SC,4660655,688438
8/20/2021,SC,4644852,683645
8/2/2021,SC,4431174,625152
8/19/2021,SC,4629625,678238
8/18/2021,SC,4614130,674884
8/17/2021,SC,4602813,671324
8/16/2021,SC,4594435,668993
8/15/2021,SC,4580571,665729
8/14/2021,SC,4565307,661611
8/13/2021,SC,4547435,657755
8/12/2021,SC,4533845,653170
8/11/2021,SC,4516350,649864
8/10/2021,SC,4515673,647110
8/1/2021,SC,4422076,622650
7/9/2021,SC,4247083,599978
7/8/2021,SC,4240109,599575
7/7/2021,SC,4233143,599303
7/6/2021,SC,4230969,599142
7/5/2021,SC,4228180,599020
7/4/2021,SC,4222300,598835
7/31/2021,SC,4410827,620756
7/30/2021,SC,4400784,618683
7/3/2021,SC,4213791,598567
7/29/2021,SC,4390078,616416
7/28/2021,SC,4379272,614448
7/27/2021,SC,4372836,612983
7/26/2021,SC,4367550,611829
7/25/2021,SC,4358969,610825
7/24/2021,SC,4348186,609246
7/23/2021,SC,4340066,608098
7/22/2021,SC,4331825,606851
7/21/2021,SC,4322933,605908
7/20/2021,SC,4315958,605154
7/2/2021,SC,4206279,598337
7/19/2021,SC,4313964,604821
7/18/2021,SC,4307484,604224
7/17/2021,SC,4299163,603620
7/16/2021,SC,4292812,603002
7/15/2021,SC,4285522,602435
7/14/2021,SC,4278441,601786
7/13/2021,SC,4273022,601447
7/12/2021,SC,4268342,601190
7/11/2021,SC,4263073,600812
7/10/2021,SC,4253849,600381
7/1/2021,SC,4198578,598103
6/9/2021,SC,3886530,594480
6/8/2021,SC,3877911,594252
6/7/2021,SC,3865761,594117
6/6/2021,SC,3853999,593973
6/5/2021,SC,3840830,593706
6/4/2021,SC,3825550,593416
6/30/2021,SC,4190059,597907
6/3/2021,SC,3794396,593172
6/29/2021,SC,4182248,597749
6/28/2021,SC,4177798,597651
6/27/2021,SC,4156959,597461
6/26/2021,SC,4125477,597250
6/25/2021,SC,4113435,597070
6/24/2021,SC,4103290,596911
6/23/2021,SC,4093480,596686
6/22/2021,SC,4043988,596560
6/21/2021,SC,4039136,596489
6/20/2021,SC,4027578,596395
6/2/2021,SC,3786610,592961
6/19/2021,SC,4017725,596238
6/18/2021,SC,4005344,596034
6/17/2021,SC,3994316,595835
6/16/2021,SC,3979592,595667
6/15/2021,SC,3965343,595517
6/14/2021,SC,3954350,595416
6/13/2021,SC,3942516,595284
6/12/2021,SC,3919185,595085
6/11/2021,SC,3900325,594887
6/10/2021,SC,3900324,594674
6/1/2021,SC,3780756,592841
5/9/2021,SC,3439210,584685
5/8/2021,SC,3413651,584096
5/7/2021,SC,3389673,583476
5/6/2021,SC,3357973,582768
5/5/2021,SC,3329233,582126
5/4/2021,SC,3317032,581522
5/31/2021,SC,3774914,592681
5/30/2021,SC,3766415,592505
5/3/2021,SC,3315003,581094
5/29/2021,SC,3752709,592234
5/28/2021,SC,3738189,591926
5/27/2021,SC,3723594,591532
5/26/2021,SC,3705827,591136
5/25/2021,SC,3697011,590847
5/24/2021,SC,3691855,590653
5/23/2021,SC,3678948,590335
5/22/2021,SC,3663402,589933
5/21/2021,SC,3637768,589610
5/20/2021,SC,3619220,589151
5/2/2021,SC,3299001,580599
5/19/2021,SC,3598024,588772
5/18/2021,SC,3589981,588452
5/17/2021,SC,3580076,588230
5/16/2021,SC,3565555,587887
5/15/2021,SC,3543196,587398
5/14/2021,SC,3522953,586881
5/13/2021,SC,3507825,586341
5/12/2021,SC,3490475,585754
5/11/2021,SC,3477773,585391
5/10/2021,SC,3464060,585099
5/1/2021,SC,3273403,579872
4/9/2021,SC,2539519,561782
4/8/2021,SC,2491219,560767
4/7/2021,SC,2381960,559814
4/6/2021,SC,2341969,559287
4/5/2021,SC,2328710,558740
4/4/2021,SC,2305396,558063
4/30/2021,SC,3241756,579166
4/3/2021,SC,2244467,557081
4/29/2021,SC,3208817,578375
4/28/2021,SC,3182970,577571
4/27/2021,SC,3163207,576877
4/26/2021,SC,3111127,576434
4/25/2021,SC,3094536,575902
4/24/2021,SC,3058387,575170
4/23/2021,SC,3021647,574319
4/22/2021,SC,2985791,573351
4/21/2021,SC,2984448,572490
4/20/2021,SC,2963058,571740
4/2/2021,SC,2243230,556060
4/19/2021,SC,2947704,571176
4/18/2021,SC,2908640,570406
4/17/2021,SC,2866181,569392
4/16/2021,SC,2819681,568408
4/15/2021,SC,2775374,567140
4/14/2021,SC,2734788,566006
4/13/2021,SC,2707762,565184
4/12/2021,SC,2694436,564472
4/11/2021,SC,2653698,563733
4/10/2021,SC,2591420,562767
4/1/2021,SC,2191473,554947
3/9/2021,SC,1397362,532883
3/8/2021,SC,1380510,532263
3/7/2021,SC,1347330,531488
3/6/2021,SC,1284575,530384
3/5/2021,SC,1232377,529146
3/4/2021,SC,1202753,527667
3/31/2021,SC,2150462,553974
3/30/2021,SC,2124443,553100
3/3/2021,SC,1150199,526276
3/29/2021,SC,2109171,552498
3/28/2021,SC,2066478,551710
3/27/2021,SC,2017582,550735
3/26/2021,SC,1969766,549540
3/25/2021,SC,1926363,548398
3/24/2021,SC,1889498,547393
3/23/2021,SC,1848117,546533
3/22/2021,SC,1834965,545805
3/21/2021,SC,1793297,545195
3/20/2021,SC,1745511,544126
3/2/2021,SC,1123049,525317
3/19/2021,SC,1723604,542934
3/18/2021,SC,1686210,541811
3/17/2021,SC,1649023,540450
3/16/2021,SC,1627125,539256
3/15/2021,SC,1618854,538659
3/14/2021,SC,1583500,538084
3/13/2021,SC,1583500,537042
3/12/2021,SC,1493376,535999
3/11/2021,SC,1461672,534772
3/10/2021,SC,1423016,533685
3/1/2021,SC,1116811,524617
2/9/2021,SC,585692,487634
2/8/2021,SC,585692,485869
2/7/2021,SC,568917,483920
2/6/2021,SC,542879,480917
2/5/2021,SC,518892,478192
2/4/2021,SC,497433,474494
2/3/2021,SC,479202,471809
2/28/2021,SC,1086550,523584
2/27/2021,SC,1057969,521793
2/26/2021,SC,1025316,520145
2/25/2021,SC,997874,518493
2/24/2021,SC,973703,516970
2/23/2021,SC,941136,515556
2/22/2021,SC,932588,514558
2/21/2021,SC,910669,513489
2/20/2021,SC,879776,511565
2/2/2021,SC,470696,469045
2/19/2021,SC,848054,509313
2/18/2021,SC,778113,507007
2/17/2021,SC,755422,504891
2/16/2021,SC,738476,503762
2/15/2021,SC,726558,502631
2/14/2021,SC,704186,501161
2/13/2021,SC,674843,497696
2/12/2021,SC,649375,495299
2/11/2021,SC,628496,492359
2/10/2021,SC,608062,489913
2/1/2021,SC,462751,467115
12/31/2020,SC,50258,317452
12/30/2020,SC,48264,312512
12/29/2020,SC,42656,309257
12/28/2020,SC,38691,306480
12/27/2020,SC,34730,304675
12/26/2020,SC,34502,299764
12/25/2020,SC,34155,296467
12/24/2020,SC,32670,291892
12/23/2020,SC,31796,288721
12/22/2020,SC,26277,284404
12/21/2020,SC,20614,281915
12/20/2020,SC,16170,279330
12/19/2020,SC,14446,276002
12/18/2020,SC,12171,272345
12/17/2020,SC,6831,267900
12/16/2020,SC,2576,264947
12/15/2020,SC,153,261753
12/14/2020,SC,5,259249
1/9/2021,SC,162810,366823
1/8/2021,SC,155303,360370
1/7/2021,SC,137086,352678
1/6/2021,SC,120768,347108
1/5/2021,SC,69024,341623
1/4/2021,SC,61615,338207
1/31/2021,SC,439541,464499
1/30/2021,SC,407860,460908
1/3/2021,SC,53058,334323
1/29/2021,SC,385158,456793
1/28/2021,SC,359949,452644
1/27/2021,SC,326985,448192
1/26/2021,SC,317211,444579
1/25/2021,SC,307348,442208
1/24/2021,SC,278795,438829
1/23/2021,SC,249155,434159
1/22/2021,SC,229002,429492
1/21/2021,SC,209631,424543
1/20/2021,SC,192608,419644
1/2/2021,SC,52607,329070
1/19/2021,SC,192608,416135
1/18/2021,SC,187175,412968
1/17/2021,SC,182369,408742
1/16/2021,SC,165795,402669
1/15/2021,SC,144911,396101
1/14/2021,SC,121836,392760
1/13/2021,SC,99887,387465
1/12/2021,SC,99887,382260
1/11/2021,SC,81075,378593
1/10/2021,SC,163178,374283
1/1/2021,SC,51196,323262
9/9/2021,SD,919366,136157
9/8/2021,SD,917279,135538
9/7/2021,SD,913607,135229
9/6/2021,SD,913387,134922
9/5/2021,SD,913017,134615
9/4/2021,SD,912429,134308
9/3/2021,SD,910032,133855
9/2/2021,SD,907402,133372
9/18/2021,SD,935372,140104
9/17/2021,SD,933253,139956
9/16/2021,SD,931234,139412
9/15/2021,SD,929324,138860
9/14/2021,SD,927563,138292
9/13/2021,SD,924149,137300
9/12/2021,SD,923903,137122
9/11/2021,SD,923454,136947
9/10/2021,SD,921523,136772
9/1/2021,SD,905184,132837
8/9/2021,SD,862788,126207
8/8/2021,SD,862677,126084
8/7/2021,SD,862084,125961
8/6/2021,SD,860188,125838
8/5/2021,SD,857799,125715
8/4/2021,SD,855676,125592
8/31/2021,SD,899563,132259
8/30/2021,SD,899312,131239
8/3/2021,SD,854287,125534
8/29/2021,SD,899038,131082
8/28/2021,SD,896428,130929
8/27/2021,SD,893855,130776
8/26/2021,SD,893241,130337
8/25/2021,SD,890935,129866
8/24/2021,SD,885107,129411
8/23/2021,SD,884903,128626
8/22/2021,SD,884273,128515
8/21/2021,SD,883740,128405
8/20/2021,SD,881654,128295
8/2/2021,SD,851793,125481
8/19/2021,SD,879400,127991
8/18/2021,SD,877662,127696
8/17/2021,SD,875952,127320
8/16/2021,SD,873082,126925
8/15/2021,SD,872832,126864
8/14/2021,SD,872212,126805
8/13/2021,SD,870481,126746
8/12/2021,SD,868447,126607
8/11/2021,SD,866769,126454
8/10/2021,SD,865289,126330
8/1/2021,SD,851636,125428
7/9/2021,SD,827873,124671
7/8/2021,SD,826634,124656
7/7/2021,SD,825457,124641
7/6/2021,SD,823582,124626
7/5/2021,SD,823564,124615
7/4/2021,SD,823442,124604
7/31/2021,SD,851237,125375
7/30/2021,SD,849931,125322
7/3/2021,SD,823175,124593
7/29/2021,SD,848103,125269
7/28/2021,SD,846690,125216
7/27/2021,SD,845474,125176
7/26/2021,SD,843255,125138
7/25/2021,SD,843069,125100
7/24/2021,SD,842628,125062
7/23/2021,SD,841109,125024
7/22/2021,SD,839940,124986
7/21/2021,SD,836792,124948
7/20/2021,SD,836340,124918
7/2/2021,SD,821989,124582
7/19/2021,SD,835251,124894
7/18/2021,SD,835144,124870
7/17/2021,SD,834754,124846
7/16/2021,SD,833605,124822
7/15/2021,SD,832485,124798
7/14/2021,SD,831554,124774
7/13/2021,SD,830727,124731
7/12/2021,SD,829378,124716
7/11/2021,SD,829278,124701
7/10/2021,SD,829025,124686
7/1/2021,SD,820728,124561
6/9/2021,SD,786116,124314
6/8/2021,SD,785910,124302
6/7/2021,SD,784498,124273
6/6/2021,SD,783656,124267
6/5/2021,SD,780713,124264
6/4/2021,SD,780255,124261
6/30/2021,SD,819287,124536
6/3/2021,SD,778977,124242
6/29/2021,SD,818156,124521
6/28/2021,SD,815107,124512
6/27/2021,SD,814861,124504
6/26/2021,SD,814624,124498
6/25/2021,SD,813103,124492
6/24/2021,SD,811591,124478
6/23/2021,SD,810378,124468
6/22/2021,SD,809311,124446
6/21/2021,SD,805837,124411
6/20/2021,SD,805667,124405
6/2/2021,SD,777353,124227
6/19/2021,SD,805461,124401
6/18/2021,SD,805099,124397
6/17/2021,SD,803090,124393
6/16/2021,SD,799876,124382
6/15/2021,SD,799720,124377
6/14/2021,SD,797351,124366
6/13/2021,SD,796942,124356
6/12/2021,SD,794815,124343
6/11/2021,SD,791257,124339
6/10/2021,SD,789532,124335
6/1/2021,SD,776228,124209
5/9/2021,SD,731988,123283
5/8/2021,SD,731351,123258
5/7/2021,SD,724482,123233
5/6/2021,SD,720317,123157
5/5/2021,SD,716196,123073
5/4/2021,SD,713850,122974
5/31/2021,SD,776141,124191
5/30/2021,SD,775974,124180
5/3/2021,SD,711479,122745
5/29/2021,SD,774765,124171
5/28/2021,SD,772577,124162
5/27/2021,SD,770321,124105
5/26/2021,SD,768274,124071
5/25/2021,SD,766736,124023
5/24/2021,SD,764960,123942
5/23/2021,SD,764751,123931
5/22/2021,SD,764345,123921
5/21/2021,SD,759073,123911
5/20/2021,SD,756721,123877
5/2/2021,SD,711253,122716
5/19/2021,SD,753577,123822
5/18/2021,SD,751812,123784
5/17/2021,SD,749677,123686
5/16/2021,SD,749370,123670
5/15/2021,SD,748761,123657
5/14/2021,SD,742206,123644
5/13/2021,SD,739400,123599
5/12/2021,SD,736482,123518
5/11/2021,SD,735066,123435
5/10/2021,SD,732173,123310
5/1/2021,SD,710757,122688
4/9/2021,SD,571138,119467
4/8/2021,SD,560263,119197
4/7/2021,SD,550434,118975
4/6/2021,SD,544206,118680
4/5/2021,SD,543431,118517
4/4/2021,SD,539915,118361
4/30/2021,SD,699187,122660
4/3/2021,SD,529897,118361
4/29/2021,SD,691904,122532
4/28/2021,SD,685056,122398
4/27/2021,SD,680866,122228
4/26/2021,SD,680026,122080
4/25/2021,SD,676863,122033
4/24/2021,SD,669294,121986
4/23/2021,SD,660751,121850
4/22/2021,SD,650608,121651
4/21/2021,SD,643744,121517
4/20/2021,SD,639799,121360
4/2/2021,SD,515412,118186
4/19/2021,SD,638869,121189
4/18/2021,SD,635646,121123
4/17/2021,SD,627721,121056
4/16/2021,SD,619857,120856
4/15/2021,SD,611743,120613
4/14/2021,SD,603930,120379
4/13/2021,SD,599012,120154
4/12/2021,SD,597911,119892
4/11/2021,SD,594431,119705
4/10/2021,SD,584224,119705
4/1/2021,SD,505081,117989
3/9/2021,SD,326763,113753
3/8/2021,SD,326272,113596
3/7/2021,SD,322959,113589
3/6/2021,SD,314577,113378
3/5/2021,SD,304382,113229
3/4/2021,SD,294765,113065
3/31/2021,SD,496601,117759
3/30/2021,SD,489525,117495
3/3/2021,SD,287657,112833
3/29/2021,SD,488046,117336
3/28/2021,SD,482516,117244
3/27/2021,SD,471664,117081
3/26/2021,SD,457075,116833
3/25/2021,SD,445142,116624
3/24/2021,SD,436290,116370
3/23/2021,SD,429022,116100
3/22/2021,SD,428076,115972
3/21/2021,SD,424806,115867
3/20/2021,SD,414458,115723
3/2/2021,SD,282575,112652
3/19/2021,SD,403411,115518
3/18/2021,SD,392994,115203
3/17/2021,SD,384987,114966
3/16/2021,SD,379911,114791
3/15/2021,SD,378505,114649
3/14/2021,SD,373065,114623
3/13/2021,SD,360667,114493
3/12/2021,SD,349016,114347
3/11/2021,SD,339564,114163
3/10/2021,SD,332059,113962
3/1/2021,SD,282075,112470
2/9/2021,SD,133231,109405
2/8/2021,SD,133068,109283
2/7/2021,SD,131439,109229
2/6/2021,SD,127592,109132
2/5/2021,SD,121593,108944
2/4/2021,SD,115676,108813
2/3/2021,SD,110967,108639
2/28/2021,SD,278285,112427
2/27/2021,SD,269289,112293
2/26/2021,SD,259553,112107
2/25/2021,SD,250216,111964
2/24/2021,SD,242710,111808
2/23/2021,SD,237230,111546
2/22/2021,SD,235964,111334
2/21/2021,SD,232725,111304
2/20/2021,SD,225848,111165
2/2/2021,SD,108004,108431
2/19/2021,SD,218198,111018
2/18/2021,SD,171175,110871
2/17/2021,SD,165865,110685
2/16/2021,SD,162885,110593
2/15/2021,SD,162324,110376
2/14/2021,SD,160223,110315
2/13/2021,SD,155026,110205
2/12/2021,SD,148670,110068
2/11/2021,SD,141733,109859
2/10/2021,SD,136438,109580
2/1/2021,SD,107685,108315
12/31/2020,SD,21154,99164
12/30/2020,SD,18743,98720
12/29/2020,SD,15144,98158
12/28/2020,SD,14775,97657
12/27/2020,SD,13485,97390
12/26/2020,SD,13434,96963
12/25/2020,SD,12433,96546
12/24/2020,SD,9085,96546
12/23/2020,SD,8188,96040
12/22/2020,SD,7751,95509
12/21/2020,SD,7465,95074
12/20/2020,SD,7463,94727
12/19/2020,SD,3427,94336
12/18/2020,SD,1515,93772
12/17/2020,SD,410,93197
12/16/2020,SD,5,92603
12/15/2020,SD,0,91699
12/14/2020,SD,0,91354
1/9/2021,SD,41691,102901
1/8/2021,SD,36890,102580
1/7/2021,SD,33389,102132
1/6/2021,SD,31267,101684
1/5/2021,SD,28581,101076
1/4/2021,SD,28579,100643
1/31/2021,SD,105961,108250
1/30/2021,SD,102847,108070
1/3/2021,SD,28076,100532
1/29/2021,SD,97231,107955
1/28/2021,SD,91776,107795
1/27/2021,SD,86986,107608
1/26/2021,SD,82823,107380
1/25/2021,SD,82512,107180
1/24/2021,SD,80441,107148
1/23/2021,SD,77200,106963
1/22/2021,SD,70643,106716
1/21/2021,SD,65377,106400
1/20/2021,SD,62518,106063
1/2/2021,SD,27799,99829
1/19/2021,SD,61113,105786
1/18/2021,SD,60973,105659
1/17/2021,SD,60418,105544
1/16/2021,SD,59137,105278
1/15/2021,SD,57103,104937
1/14/2021,SD,54284,104512
1/13/2021,SD,50712,104195
1/12/2021,SD,48698,103743
1/11/2021,SD,48225,103499
1/10/2021,SD,46628,103318
1/1/2021,SD,25864,99164
9/9/2021,TN,6496367,1144947
9/8/2021,TN,6481084,1136680
9/7/2021,TN,6417238,1125945
9/6/2021,TN,6417073,1122121
9/5/2021,TN,6416939,1118623
9/4/2021,TN,6416526,1114736
9/3/2021,TN,6393080,1107381
9/2/2021,TN,6369444,1098790
9/18/2021,TN,6674595,1193700
9/17/2021,TN,6654437,1189453
9/16/2021,TN,6634734,1184325
9/15/2021,TN,6614144,1179094
9/14/2021,TN,6596403,1172814
9/13/2021,TN,6543715,1164828
9/12/2021,TN,6543405,1162110
9/11/2021,TN,6543044,1158822
9/10/2021,TN,6520567,1152521
9/1/2021,TN,6343480,1089717
8/9/2021,TN,5891179,928144
8/8/2021,TN,5876793,925619
8/7/2021,TN,5858066,923224
8/6/2021,TN,5839810,919481
8/5/2021,TN,5822662,915349
8/4/2021,TN,5805067,911624
8/31/2021,TN,6322024,1079774
8/30/2021,TN,6260512,1067923
8/3/2021,TN,5792107,907596
8/29/2021,TN,6260373,1064085
8/28/2021,TN,6259750,1059720
8/27/2021,TN,6233805,1051104
8/26/2021,TN,6209091,1041132
8/25/2021,TN,6183614,1031324
8/24/2021,TN,6163529,1020198
8/23/2021,TN,6150954,1009001
8/22/2021,TN,6132186,1005326
8/21/2021,TN,6106855,1001203
8/20/2021,TN,6082763,993582
8/2/2021,TN,5783689,903665
8/19/2021,TN,6059413,985335
8/18/2021,TN,6036973,978152
8/17/2021,TN,6018549,969662
8/16/2021,TN,6006963,961356
8/15/2021,TN,5991013,958395
8/14/2021,TN,5971286,955223
8/13/2021,TN,5948040,950246
8/12/2021,TN,5928462,944496
8/11/2021,TN,5915159,939476
8/10/2021,TN,5901513,933818
8/1/2021,TN,5772001,901744
7/9/2021,TN,5519682,870125
7/8/2021,TN,5508741,869579
7/7/2021,TN,5498672,869067
7/6/2021,TN,5496489,868557
7/5/2021,TN,5492952,868188
7/4/2021,TN,5486785,868050
7/31/2021,TN,5755732,899882
7/30/2021,TN,5740190,897222
7/3/2021,TN,5476515,867799
7/29/2021,TN,5725029,894386
7/28/2021,TN,5711164,891759
7/27/2021,TN,5699976,889177
7/26/2021,TN,5693429,886498
7/25/2021,TN,5683642,885281
7/24/2021,TN,5669440,884099
7/23/2021,TN,5656475,882515
7/22/2021,TN,5644363,880849
7/21/2021,TN,5630436,879294
7/20/2021,TN,5620170,877930
7/2/2021,TN,5297015,867538
7/19/2021,TN,5616439,876427
7/18/2021,TN,5609046,875838
7/17/2021,TN,5598022,875268
7/16/2021,TN,5587709,874465
7/15/2021,TN,5576501,873650
7/14/2021,TN,5565729,872861
7/13/2021,TN,5556029,872108
7/12/2021,TN,5550888,871333
7/11/2021,TN,5544142,870985
7/10/2021,TN,5530977,870619
7/1/2021,TN,5283873,867191
6/9/2021,TN,4944356,863357
6/8/2021,TN,4929690,863177
6/7/2021,TN,4920884,862883
6/6/2021,TN,4907056,862775
6/5/2021,TN,4906946,862618
6/4/2021,TN,4888109,862393
6/30/2021,TN,5272627,866938
6/3/2021,TN,4873939,862111
6/29/2021,TN,5263231,866670
6/28/2021,TN,5259128,866407
6/27/2021,TN,5237841,866278
6/26/2021,TN,5216022,866171
6/25/2021,TN,5201921,865986
6/24/2021,TN,5189585,865794
6/23/2021,TN,5178561,865617
6/22/2021,TN,5168874,865411
6/21/2021,TN,5163651,865195
6/20/2021,TN,5152810,865106
6/2/2021,TN,4862445,861854
6/19/2021,TN,5140035,864997
6/18/2021,TN,5123965,864838
6/17/2021,TN,5110100,864692
6/16/2021,TN,5088740,864510
6/15/2021,TN,5071553,864338
6/14/2021,TN,5053407,864134
6/13/2021,TN,5003929,864048
6/12/2021,TN,4984728,863934
6/11/2021,TN,4963190,863767
6/10/2021,TN,4963190,863562
6/1/2021,TN,4858223,861477
5/9/2021,TN,4346845,851386
5/8/2021,TN,4306550,850984
5/7/2021,TN,4260327,850285
5/6/2021,TN,4204260,849417
5/5/2021,TN,4150612,848513
5/4/2021,TN,4116429,847578
5/31/2021,TN,4852489,861323
5/30/2021,TN,4843465,861152
5/3/2021,TN,4109573,846439
5/29/2021,TN,4824878,860993
5/28/2021,TN,4807167,860736
5/27/2021,TN,4790132,860388
5/26/2021,TN,4771823,860080
5/25/2021,TN,4753434,859646
5/24/2021,TN,4745708,859116
5/23/2021,TN,4733574,858910
5/22/2021,TN,4709229,858641
5/21/2021,TN,4678737,858239
5/20/2021,TN,4650520,857698
5/2/2021,TN,4095246,845929
5/19/2021,TN,4624105,857177
5/18/2021,TN,4602551,856588
5/17/2021,TN,4593848,855922
5/16/2021,TN,4572341,855594
5/15/2021,TN,4511374,855246
